Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,City,Product_ID,Sales,Quantity,Discount,Profit,Return
CA-2017-164756,9/18/2017,9/22/2017,Standard Class,SS-20140,Columbus,OFF-AR-10000380,113.94,3,0,34.182,0
CA-2017-164756,9/18/2017,9/22/2017,Standard Class,SS-20140,Columbus,OFF-PA-10003848,25.92,4,0,12.4416,0
CA-2017-164756,9/18/2017,9/22/2017,Standard Class,SS-20140,Columbus,FUR-FU-10002963,20.32,4,0,6.9088,0
CA-2017-164756,9/18/2017,9/22/2017,Standard Class,SS-20140,Columbus,TEC-PH-10002447,411.98,2,0,119.4742,0
CA-2017-164756,9/18/2017,9/22/2017,Standard Class,SS-20140,Columbus,OFF-SU-10004261,34.48,2,0,9.9992,0
CA-2017-164756,9/18/2017,9/22/2017,Standard Class,SS-20140,Columbus,OFF-PA-10003228,244.55,5,0,114.9385,0
CA-2017-122028,8/18/2017,8/25/2017,Standard Class,CK-12205,Lakewood,OFF-BI-10004817,10.782,3,0.7,-7.9068,0
US-2015-165512,5/24/2015,5/26/2015,Second Class,VS-21820,Naperville,FUR-CH-10002880,602.651,7,0.3,-163.5767,0
US-2015-165512,5/24/2015,5/26/2015,Second Class,VS-21820,Naperville,OFF-BI-10001249,7.656,6,0.8,-13.0152,0
CA-2015-140557,9/7/2015,9/11/2015,Standard Class,TN-21040,New York City,TEC-AC-10002402,559.93,7,0,167.979,0
US-2017-135013,7/24/2017,7/24/2017,Same Day,HR-14830,Huntington Beach,TEC-CO-10001449,2399.96,5,0.2,839.986,0
CA-2017-111220,9/2/2017,9/8/2017,Standard Class,JS-15595,Chicago,OFF-FA-10002280,16,4,0.2,5.6,0
CA-2017-111220,9/2/2017,9/8/2017,Standard Class,JS-15595,Chicago,OFF-AP-10003278,5.588,2,0.8,-15.0876,0
CA-2017-111220,9/2/2017,9/8/2017,Standard Class,JS-15595,Chicago,OFF-ST-10003994,235.92,5,0.2,-44.235,0
US-2017-149006,12/6/2017,12/8/2017,Second Class,BN-11470,Brentwood,OFF-ST-10003221,10.68,1,0,2.8836,0
CA-2017-149468,5/20/2017,5/20/2017,Same Day,AR-10405,Trenton,OFF-BI-10002225,41.28,2,0,19.8144,0
CA-2016-140249,9/27/2016,10/3/2016,Standard Class,SW-20455,Seattle,TEC-PH-10002584,1001.584,2,0.2,125.198,0
US-2017-135503,12/10/2017,12/15/2017,Standard Class,JE-16165,North Charleston,FUR-FU-10002364,14.76,2,0,4.2804,0
CA-2014-126277,9/13/2014,9/18/2014,Second Class,LH-16900,Columbus,OFF-BI-10004022,2.502,3,0.7,-2.0016,0
US-2017-115301,7/29/2017,8/2/2017,Standard Class,VG-21790,Seattle,FUR-BO-10004709,115.96,2,0,25.5112,0
CA-2017-168942,8/1/2017,8/5/2017,Second Class,EM-13960,San Francisco,OFF-ST-10004340,186.54,3,0,50.3658,0
US-2017-128398,5/2/2017,5/5/2017,Second Class,EM-13825,Los Angeles,TEC-AC-10001714,159.56,4,0,59.0372,0
CA-2015-104115,6/12/2015,6/16/2015,Standard Class,JH-15910,West Palm Beach,TEC-PH-10002844,55.984,2,0.2,4.1988,0
CA-2014-142510,12/22/2014,12/29/2014,Standard Class,NP-18700,Chicago,OFF-ST-10000585,132.16,1,0.2,9.912,0
CA-2014-142510,12/22/2014,12/29/2014,Standard Class,NP-18700,Chicago,OFF-BI-10002824,17.904,6,0.8,-31.332,0
CA-2014-142510,12/22/2014,12/29/2014,Standard Class,NP-18700,Chicago,OFF-PA-10001289,124.032,4,0.2,44.9616,0
CA-2014-124247,12/16/2014,12/21/2014,Standard Class,SH-20635,Sacramento,FUR-CH-10001854,1403.92,5,0.2,70.196,0
CA-2016-105473,4/16/2016,4/18/2016,Second Class,BM-11785,Seattle,OFF-SU-10003567,28.8,3,0,0.864,0
CA-2015-102806,5/21/2015,5/28/2015,Standard Class,HG-14965,Philadelphia,OFF-BI-10001597,24.588,2,0.7,-18.0312,0
CA-2017-121706,2/26/2017,3/2/2017,Standard Class,BM-11140,Santa Barbara,OFF-AP-10003287,356.79,7,0,99.9012,0
CA-2017-109211,4/4/2017,4/10/2017,Standard Class,PS-19045,New York City,OFF-EN-10001532,16.98,1,0,8.49,0
CA-2015-134257,3/16/2015,3/19/2015,Second Class,MS-17710,Auburn,OFF-LA-10003930,491.55,5,0,240.8595,0
CA-2015-134257,3/16/2015,3/19/2015,Second Class,MS-17710,Auburn,OFF-EN-10003845,7.38,2,0,3.3948,0
CA-2015-137925,11/30/2015,12/4/2015,Standard Class,JL-15235,New York City,OFF-PA-10002659,23.66,7,0,10.8836,0
CA-2015-137925,11/30/2015,12/4/2015,Standard Class,JL-15235,New York City,FUR-BO-10001608,681.408,12,0.2,42.588,0
CA-2016-140046,7/28/2016,8/3/2016,Standard Class,KM-16660,Los Angeles,OFF-LA-10000305,18.9,3,0,8.694,0
CA-2016-140382,6/23/2016,6/25/2016,Second Class,RD-19900,San Francisco,OFF-ST-10003638,93.68,4,0,25.2936,0
CA-2016-140382,6/23/2016,6/25/2016,Second Class,RD-19900,San Francisco,OFF-LA-10001934,21.93,3,0,10.3071,0
CA-2016-140382,6/23/2016,6/25/2016,Second Class,RD-19900,San Francisco,TEC-PH-10003012,862.344,7,0.2,97.0137,0
CA-2016-140382,6/23/2016,6/25/2016,Second Class,RD-19900,San Francisco,OFF-PA-10001019,19.98,1,0,9.3906,0
CA-2014-164182,7/14/2014,7/18/2014,Standard Class,ST-20530,Philadelphia,TEC-PH-10002070,13.494,1,0.4,-2.249,0
CA-2014-164182,7/14/2014,7/18/2014,Standard Class,ST-20530,Philadelphia,TEC-PH-10002583,23.988,2,0.4,-13.993,0
CA-2014-164182,7/14/2014,7/18/2014,Standard Class,ST-20530,Philadelphia,FUR-FU-10001057,31.984,2,0.2,1.1994,0
CA-2014-164182,7/14/2014,7/18/2014,Standard Class,ST-20530,Philadelphia,OFF-AR-10001044,41.584,2,0.2,4.6782,0
CA-2017-137365,11/30/2017,12/3/2017,Second Class,BP-11095,El Paso,TEC-AC-10001767,95.976,3,0.2,-10.7973,0
CA-2016-129847,9/2/2016,9/4/2016,First Class,TA-21385,Chicago,FUR-FU-10000277,84.272,2,0.6,-75.8448,0
CA-2014-126963,6/15/2014,6/15/2014,Same Day,PS-18760,El Paso,OFF-PA-10001952,36.544,2,0.2,11.8768,0
CA-2016-125094,11/5/2016,11/9/2016,Standard Class,NP-18700,Seattle,TEC-AC-10004420,479.72,4,0,52.7692,0
CA-2017-107132,6/26/2017,6/30/2017,Standard Class,SC-20260,New York City,OFF-BI-10001071,102.368,2,0.2,37.1084,0
CA-2017-107132,6/26/2017,6/30/2017,Standard Class,SC-20260,New York City,OFF-SU-10002503,28.4,5,0,8.236,0
CA-2017-107132,6/26/2017,6/30/2017,Standard Class,SC-20260,New York City,OFF-ST-10001490,713.88,4,0,214.164,0
CA-2017-107132,6/26/2017,6/30/2017,Standard Class,SC-20260,New York City,OFF-PA-10003790,68.52,3,0,31.5192,0
CA-2015-139248,7/25/2015,7/30/2015,Standard Class,RD-19930,Los Angeles,TEC-PH-10004094,623.96,5,0.2,38.9975,0
CA-2014-148369,9/23/2014,9/27/2014,Standard Class,TH-21115,Newark,OFF-BI-10004876,11.12,4,0,5.4488,0
CA-2016-106243,9/30/2016,10/4/2016,Standard Class,GM-14680,New York City,FUR-BO-10003034,523.92,5,0.2,-26.196,0
CA-2015-126466,11/9/2015,11/13/2015,Standard Class,JO-15550,Roseville,OFF-FA-10000490,2.48,2,0,1.1656,0
CA-2015-130365,4/25/2015,4/29/2015,Standard Class,ZC-21910,Aurora,OFF-ST-10002574,221.024,2,0.2,-55.256,0
CA-2015-130365,4/25/2015,4/29/2015,Standard Class,ZC-21910,Aurora,FUR-CH-10003535,128.058,3,0.3,-23.7822,0
CA-2017-143021,11/19/2017,11/19/2017,Same Day,AP-10720,New York City,OFF-BI-10001628,58.408,7,0.2,18.2525,0
CA-2017-143021,11/19/2017,11/19/2017,Same Day,AP-10720,New York City,FUR-TA-10001676,79.974,3,0.4,-29.3238,0
CA-2015-161767,11/20/2015,11/24/2015,Standard Class,GK-14620,Dallas,TEC-MA-10002790,479.988,2,0.4,55.9986,0
CA-2015-129917,10/2/2015,10/3/2015,First Class,HM-14980,Los Angeles,OFF-BI-10001757,11.808,3,0.2,4.1328,0
CA-2015-129917,10/2/2015,10/3/2015,First Class,HM-14980,Los Angeles,OFF-BI-10004828,53.568,4,0.2,19.4184,0
CA-2015-129917,10/2/2015,10/3/2015,First Class,HM-14980,Los Angeles,TEC-PH-10000369,503.96,5,0.2,50.396,0
CA-2015-115420,4/25/2015,5/2/2015,Standard Class,LS-16945,Los Angeles,OFF-EN-10003862,21.34,2,0,9.8164,0
CA-2016-157588,7/14/2016,7/19/2016,Standard Class,AR-10570,Columbus,OFF-BI-10003963,36.4,5,0,17.108,0
CA-2016-157588,7/14/2016,7/19/2016,Standard Class,AR-10570,Columbus,FUR-FU-10004848,51.75,1,0,15.525,0
CA-2015-167255,9/27/2015,9/29/2015,Second Class,RH-19510,San Francisco,OFF-ST-10001328,15.51,1,0,4.3428,0
CA-2015-167255,9/27/2015,9/29/2015,Second Class,RH-19510,San Francisco,OFF-PA-10002377,146.82,3,0,73.41,0
CA-2015-167255,9/27/2015,9/29/2015,Second Class,RH-19510,San Francisco,OFF-PA-10003441,12.96,2,0,6.2208,0
CA-2017-162096,11/10/2017,11/10/2017,Same Day,TB-21190,Riverside,OFF-AR-10002221,7.8,3,0,2.106,0
CA-2016-157161,7/16/2016,7/20/2016,Second Class,JD-15895,Columbia,OFF-EN-10001509,10.2,5,0,4.794,0
CA-2016-157161,7/16/2016,7/20/2016,Second Class,JD-15895,Columbia,OFF-AR-10003338,22.32,3,0,5.58,0
CA-2016-157161,7/16/2016,7/20/2016,Second Class,JD-15895,Columbia,OFF-BI-10004728,24.1,5,0,11.086,0
CA-2016-157161,7/16/2016,7/20/2016,Second Class,JD-15895,Columbia,TEC-AC-10000358,75.98,2,0,18.2352,0
CA-2016-157161,7/16/2016,7/20/2016,Second Class,JD-15895,Columbia,OFF-BI-10002764,6.46,2,0,3.1654,0
CA-2016-157161,7/16/2016,7/20/2016,Second Class,JD-15895,Columbia,OFF-PA-10001461,60.12,9,0,28.8576,0
CA-2015-110765,10/16/2015,10/20/2015,Second Class,MP-17965,New York City,TEC-PH-10004165,824.97,3,0,214.4922,0
CA-2016-163937,1/10/2016,1/13/2016,Second Class,JB-16000,Longview,FUR-FU-10000010,24.85,5,0,7.7035,0
CA-2017-153822,9/19/2017,9/25/2017,Standard Class,AB-10105,Phoenix,OFF-ST-10000321,12.624,2,0.2,-2.5248,1
CA-2017-153822,9/19/2017,9/25/2017,Standard Class,AB-10105,Phoenix,TEC-AC-10000109,89.584,2,0.2,4.4792,1
CA-2017-153822,9/19/2017,9/25/2017,Standard Class,AB-10105,Phoenix,TEC-PH-10002415,471.92,2,0.2,29.495,1
CA-2017-153822,9/19/2017,9/25/2017,Standard Class,AB-10105,Phoenix,OFF-BI-10001460,18.18,4,0.7,-13.938,1
CA-2017-146185,9/15/2017,9/19/2017,Standard Class,CC-12145,Houston,OFF-AR-10002987,31.744,2,0.2,8.3328,0
CA-2015-112144,6/28/2015,7/2/2015,Standard Class,CY-12745,Gilbert,OFF-LA-10000443,5.904,2,0.2,1.9926,1
CA-2015-112144,6/28/2015,7/2/2015,Standard Class,CY-12745,Gilbert,FUR-FU-10004306,621.76,4,0.2,46.632,1
US-2016-119298,11/25/2016,11/28/2016,First Class,EP-13915,Jonesboro,TEC-PH-10002564,59.98,2,0,17.994,0
CA-2017-155159,11/25/2017,11/29/2017,Second Class,DL-13315,Atlanta,OFF-PA-10003724,48.87,9,0,23.9463,0
CA-2017-149076,1/14/2017,1/19/2017,Standard Class,SO-20335,Los Angeles,OFF-PA-10000483,154.9,5,0,69.705,0
CA-2014-146990,11/7/2014,11/8/2014,First Class,BP-11095,New York City,OFF-FA-10000611,5.92,4,0,2.8416,0
CA-2014-146990,11/7/2014,11/8/2014,First Class,BP-11095,New York City,OFF-PA-10000246,30.18,3,0,13.8828,0
CA-2016-116526,9/1/2016,9/5/2016,Standard Class,JA-15970,Detroit,OFF-BI-10004728,24.1,5,0,11.086,0
CA-2016-116526,9/1/2016,9/5/2016,Standard Class,JA-15970,Detroit,TEC-PH-10002365,8.78,1,0,2.2828,0
CA-2016-116526,9/1/2016,9/5/2016,Standard Class,JA-15970,Detroit,OFF-AP-10002457,376.74,4,0.1,71.162,0
CA-2016-116526,9/1/2016,9/5/2016,Standard Class,JA-15970,Detroit,OFF-BI-10000320,29.52,4,0,14.4648,0
CA-2016-116526,9/1/2016,9/5/2016,Standard Class,JA-15970,Detroit,OFF-AR-10004999,11.96,2,0,2.99,0
CA-2016-116526,9/1/2016,9/5/2016,Standard Class,JA-15970,Detroit,OFF-BI-10001116,26.4,5,0,12.672,0
CA-2017-158561,11/11/2017,11/16/2017,Second Class,BB-11545,Fort Lauderdale,OFF-AP-10002651,1158.12,5,0.2,130.2885,0
CA-2017-165099,12/11/2017,12/13/2017,First Class,DK-13375,Abilene,OFF-AP-10001634,1.392,2,0.8,-3.7584,0
CA-2015-109386,11/8/2015,11/13/2015,Second Class,RH-19600,Hampton,OFF-AP-10003266,44.43,3,0,18.6606,0
CA-2015-109386,11/8/2015,11/13/2015,Second Class,RH-19600,Hampton,TEC-PH-10002890,226.2,5,0,58.812,0
CA-2015-109386,11/8/2015,11/13/2015,Second Class,RH-19600,Hampton,FUR-FU-10000308,186.54,3,0,41.0388,0
CA-2015-109386,11/8/2015,11/13/2015,Second Class,RH-19600,Hampton,OFF-AR-10000380,265.86,7,0,79.758,0
CA-2015-109386,11/8/2015,11/13/2015,Second Class,RH-19600,Hampton,OFF-AR-10000122,27.9,5,0,6.975,0
CA-2015-166800,11/19/2015,11/26/2015,Standard Class,AG-10300,Las Vegas,OFF-AP-10004868,31.08,4,0,8.3916,0
CA-2017-117443,12/23/2017,12/25/2017,Second Class,JB-15400,Rockford,OFF-BI-10004002,13.84,4,0.8,-22.144,0
CA-2017-117443,12/23/2017,12/25/2017,Second Class,JB-15400,Rockford,OFF-PA-10004475,175.872,4,0.2,63.7536,0
US-2016-134369,9/16/2016,9/22/2016,Standard Class,BC-11125,Laguna Niguel,OFF-PA-10002195,12.96,2,0,6.3504,0
CA-2017-123687,5/26/2017,5/29/2017,First Class,KC-16675,Louisville,OFF-AP-10002670,208.44,3,0,62.532,0
CA-2017-123687,5/26/2017,5/29/2017,First Class,KC-16675,Louisville,OFF-SU-10004498,25.76,2,0,0.7728,0
CA-2015-104871,3/30/2015,4/3/2015,Standard Class,DR-12940,Normal,FUR-CH-10003298,366.744,4,0.3,-110.0232,0
CA-2014-133158,8/19/2014,8/21/2014,Second Class,DW-13195,Los Angeles,FUR-FU-10000723,289.24,7,0,26.0316,0
CA-2014-133158,8/19/2014,8/21/2014,Second Class,DW-13195,Los Angeles,OFF-BI-10000632,69.456,2,0.2,22.5732,0
CA-2014-126333,12/23/2014,12/28/2014,Standard Class,ME-18010,Port Arthur,OFF-PA-10000223,5.184,1,0.2,1.8144,0
CA-2015-141740,11/1/2015,11/5/2015,Standard Class,JF-15490,New York City,FUR-CH-10001545,205.164,2,0.1,13.6776,0
CA-2014-119466,12/15/2014,12/21/2014,Standard Class,SP-20860,Chicago,FUR-FU-10001546,8.544,2,0.6,-7.476,0
CA-2015-154823,8/21/2015,8/25/2015,Standard Class,KN-16390,Springfield,OFF-BI-10001098,12.828,2,0.7,-8.9796,0
CA-2015-154823,8/21/2015,8/25/2015,Standard Class,KN-16390,Springfield,FUR-CH-10003379,598.458,3,0.3,-42.747,0
CA-2015-154823,8/21/2015,8/25/2015,Standard Class,KN-16390,Springfield,FUR-FU-10000193,25.984,1,0.2,-3.8976,0
US-2014-135881,5/23/2014,5/27/2014,Standard Class,GT-14710,New York City,OFF-BI-10000829,17.96,5,0.2,5.837,0
US-2014-135881,5/23/2014,5/27/2014,Standard Class,GT-14710,New York City,OFF-SU-10003002,5.04,2,0,0.1512,0
US-2014-135881,5/23/2014,5/27/2014,Standard Class,GT-14710,New York City,OFF-AP-10002118,208.16,1,0,56.2032,0
CA-2017-141201,12/9/2017,12/11/2017,Second Class,DB-12910,Salinas,FUR-BO-10001519,148.257,3,0.15,15.6978,0
CA-2014-114790,3/11/2014,3/13/2014,Second Class,FM-14215,Richmond,OFF-AP-10002578,146.76,3,0,38.1576,0
CA-2014-114790,3/11/2014,3/13/2014,Second Class,FM-14215,Richmond,TEC-AC-10000710,32.96,2,0,14.1728,0
CA-2014-114790,3/11/2014,3/13/2014,Second Class,FM-14215,Richmond,TEC-PH-10000984,587.97,3,0,164.6316,0
CA-2014-114790,3/11/2014,3/13/2014,Second Class,FM-14215,Richmond,OFF-PA-10000213,14.94,3,0,7.0218,0
US-2016-154256,6/23/2016,6/27/2016,Second Class,SM-20005,New York City,OFF-LA-10003720,25.83,7,0,12.1401,0
CA-2014-124737,8/23/2014,8/27/2014,Standard Class,AP-10915,Denver,OFF-PA-10001837,15.552,3,0.2,5.4432,0
CA-2014-124737,8/23/2014,8/27/2014,Standard Class,AP-10915,Denver,OFF-SU-10004661,6.8,1,0.2,0.51,0
CA-2014-124737,8/23/2014,8/27/2014,Standard Class,AP-10915,Denver,FUR-FU-10003274,4.224,3,0.2,1.2672,0
CA-2014-124737,8/23/2014,8/27/2014,Standard Class,AP-10915,Denver,TEC-PH-10000149,143.64,9,0.2,10.773,0
CA-2014-124737,8/23/2014,8/27/2014,Standard Class,AP-10915,Denver,OFF-PA-10000019,31.104,6,0.2,10.8864,0
CA-2014-124737,8/23/2014,8/27/2014,Standard Class,AP-10915,Denver,OFF-PA-10001125,223.056,9,0.2,69.705,0
US-2017-101840,2/6/2017,2/12/2017,Standard Class,SP-20545,New York City,TEC-PH-10002538,227.46,6,0,65.9634,0
US-2017-101840,2/6/2017,2/12/2017,Standard Class,SP-20545,New York City,OFF-BI-10000279,46.24,4,0.2,15.606,0
CA-2017-131653,1/29/2017,2/5/2017,Standard Class,RD-19585,New York City,OFF-LA-10001045,5.22,2,0,2.4012,0
US-2016-157840,12/20/2016,12/23/2016,Second Class,MC-17575,Fremont,OFF-PA-10003673,33.9,5,0,15.594,0
CA-2016-145548,11/11/2016,11/16/2016,Standard Class,EB-13750,New York City,OFF-ST-10002562,28.14,3,0,7.8792,0
CA-2016-145548,11/11/2016,11/16/2016,Standard Class,EB-13750,New York City,TEC-AC-10002305,36,2,0,6.48,0
CA-2016-145548,11/11/2016,11/16/2016,Standard Class,EB-13750,New York City,OFF-AR-10003373,92.94,3,0,25.0938,0
CA-2016-145548,11/11/2016,11/16/2016,Standard Class,EB-13750,New York City,FUR-CH-10003774,245.646,3,0.1,8.1882,0
CA-2016-145548,11/11/2016,11/16/2016,Standard Class,EB-13750,New York City,OFF-BI-10001510,55.008,3,0.2,17.19,0
CA-2016-145548,11/11/2016,11/16/2016,Standard Class,EB-13750,New York City,OFF-BI-10004236,35.232,3,0.2,11.4504,0
CA-2017-119494,11/9/2017,11/13/2017,Standard Class,JE-15610,San Diego,FUR-CH-10004675,523.392,3,0.2,52.3392,0
CA-2014-124618,5/2/2014,5/4/2014,Second Class,CS-11860,Lakeland,TEC-CO-10004202,479.984,2,0.2,89.997,0
CA-2017-161970,9/22/2017,9/27/2017,Standard Class,PB-19105,Smyrna,OFF-PA-10004255,12.96,2,0,6.2208,0
CA-2017-161970,9/22/2017,9/27/2017,Standard Class,PB-19105,Smyrna,OFF-AR-10003896,17.94,3,0,6.4584,0
CA-2017-103443,12/17/2017,12/23/2017,Standard Class,AT-10735,New York City,OFF-ST-10002276,166.72,2,0,41.68,0
CA-2017-103443,12/17/2017,12/23/2017,Standard Class,AT-10735,New York City,OFF-BI-10001617,24.816,3,0.2,8.3754,0
CA-2017-103443,12/17/2017,12/23/2017,Standard Class,AT-10735,New York City,FUR-FU-10000308,124.36,2,0,27.3592,0
US-2017-165358,7/18/2017,7/23/2017,Standard Class,SV-20365,Philadelphia,TEC-CO-10001943,599.97,5,0.4,69.9965,0
US-2017-165358,7/18/2017,7/23/2017,Standard Class,SV-20365,Philadelphia,FUR-CH-10002647,198.744,4,0.3,-14.196,0
US-2017-165358,7/18/2017,7/23/2017,Standard Class,SV-20365,Philadelphia,OFF-SU-10004768,9.184,2,0.2,1.148,0
CA-2016-160136,11/3/2016,11/9/2016,Standard Class,PJ-18835,Dallas,OFF-PA-10002160,9.248,2,0.2,3.3524,0
CA-2014-150581,4/8/2014,4/12/2014,Standard Class,NM-18445,Concord,FUR-TA-10003748,99.592,1,0.2,2.4898,0
CA-2014-150581,4/8/2014,4/12/2014,Standard Class,NM-18445,Concord,TEC-AC-10001908,399.96,4,0,139.986,0
CA-2016-119515,8/14/2016,8/16/2016,First Class,TR-21325,Nashville,OFF-PA-10000552,15.552,3,0.2,5.4432,0
CA-2014-141355,9/25/2014,9/30/2014,Standard Class,BF-11005,Aurora,OFF-AR-10003179,14.576,2,0.2,2.3686,0
CA-2016-165330,12/11/2016,12/11/2016,Same Day,WB-21850,Anaheim,OFF-BI-10004593,209.6,5,0.2,68.12,1
CA-2016-165330,12/11/2016,12/11/2016,Same Day,WB-21850,Anaheim,OFF-AR-10000914,23.32,2,0,6.0632,1
CA-2016-165330,12/11/2016,12/11/2016,Same Day,WB-21850,Anaheim,OFF-PA-10000241,30.98,1,0,13.941,1
CA-2016-165330,12/11/2016,12/11/2016,Same Day,WB-21850,Anaheim,TEC-AC-10000057,119.96,4,0,25.1916,1
CA-2016-165330,12/11/2016,12/11/2016,Same Day,WB-21850,Anaheim,FUR-CH-10003774,363.92,5,0.2,-31.843,1
CA-2016-165330,12/11/2016,12/11/2016,Same Day,WB-21850,Anaheim,OFF-BI-10002824,35.808,3,0.2,11.19,1
CA-2016-165330,12/11/2016,12/11/2016,Same Day,WB-21850,Anaheim,OFF-BI-10004001,122.688,9,0.2,39.8736,1
CA-2016-165330,12/11/2016,12/11/2016,Same Day,WB-21850,Anaheim,FUR-TA-10004619,892.136,7,0.2,111.517,1
CA-2016-165330,12/11/2016,12/11/2016,Same Day,WB-21850,Anaheim,OFF-ST-10000636,50.22,3,0,2.0088,1
CA-2016-165330,12/11/2016,12/11/2016,Same Day,WB-21850,Anaheim,OFF-AP-10001469,83.42,2,0,24.1918,1
CA-2016-165330,12/11/2016,12/11/2016,Same Day,WB-21850,Anaheim,OFF-BI-10002897,5.872,2,0.2,2.1286,1
CA-2015-132633,2/3/2015,2/5/2015,Second Class,KH-16630,Pleasant Grove,OFF-BI-10002432,12.144,3,0.2,4.0986,0
CA-2016-157742,12/29/2016,12/31/2016,Second Class,KL-16645,Springfield,OFF-EN-10002592,27.792,3,0.2,10.422,0
CA-2017-127712,8/31/2017,9/5/2017,Standard Class,MG-17890,Salem,OFF-SU-10002522,6.208,2,0.2,0.6984,0
CA-2017-169474,2/4/2017,2/9/2017,Standard Class,JF-15355,Rochester,OFF-AP-10003971,32.67,3,0,8.4942,0
CA-2014-106726,12/6/2014,12/8/2014,First Class,RS-19765,Los Angeles,OFF-ST-10001496,1261.33,7,0,327.9458,0
CA-2016-147473,5/30/2016,6/3/2016,Standard Class,NL-18310,Los Angeles,OFF-PA-10004782,38.88,6,0,18.6624,0
CA-2016-114209,5/21/2016,5/26/2016,Standard Class,AS-10285,Dallas,OFF-BI-10000343,1.964,2,0.8,-3.2406,0
CA-2016-114209,5/21/2016,5/26/2016,Standard Class,AS-10285,Dallas,OFF-PA-10003591,82.656,9,0.2,30.996,0
CA-2014-141901,8/9/2014,8/14/2014,Standard Class,GM-14500,Fresno,OFF-PA-10001667,5.98,1,0,2.691,0
CA-2016-164490,9/5/2016,9/10/2016,Second Class,SU-20665,Chicago,OFF-PA-10004971,9.248,2,0.2,3.3524,0
CA-2016-112256,7/23/2016,7/28/2016,Standard Class,CK-12205,Mcallen,OFF-AR-10001216,4.448,2,0.2,0.3336,0
CA-2016-112256,7/23/2016,7/28/2016,Standard Class,CK-12205,Mcallen,OFF-PA-10004355,5.184,1,0.2,1.8144,0
CA-2016-112256,7/23/2016,7/28/2016,Standard Class,CK-12205,Mcallen,OFF-AR-10001953,175.92,5,0.2,15.393,0
CA-2016-112256,7/23/2016,7/28/2016,Standard Class,CK-12205,Mcallen,OFF-BI-10004364,4.752,4,0.8,-8.316,0
CA-2016-112256,7/23/2016,7/28/2016,Standard Class,CK-12205,Mcallen,OFF-SU-10001165,13.344,2,0.2,1.0008,0
CA-2016-167416,5/12/2016,5/17/2016,Standard Class,JM-15580,Seattle,OFF-EN-10001141,54.9,5,0,26.901,0
CA-2016-106950,9/2/2016,9/6/2016,Standard Class,JE-15715,Charlotte,OFF-BI-10000014,22.911,7,0.7,-17.5651,1
CA-2016-106950,9/2/2016,9/6/2016,Standard Class,JE-15715,Charlotte,OFF-AP-10000159,309.456,9,0.2,34.8138,1
CA-2016-106950,9/2/2016,9/6/2016,Standard Class,JE-15715,Charlotte,OFF-AR-10003560,19.456,4,0.2,3.4048,1
CA-2016-106950,9/2/2016,9/6/2016,Standard Class,JE-15715,Charlotte,FUR-TA-10001768,472.518,3,0.4,-149.6307,1
CA-2016-106950,9/2/2016,9/6/2016,Standard Class,JE-15715,Charlotte,TEC-AC-10002049,1012.68,3,0.2,303.804,1
CA-2016-106950,9/2/2016,9/6/2016,Standard Class,JE-15715,Charlotte,OFF-BI-10003166,17.22,5,0.7,-12.628,1
CA-2017-118724,7/21/2017,7/25/2017,Second Class,AR-10825,Concord,OFF-AR-10003469,3.52,2,0,1.6896,0
CA-2017-118724,7/21/2017,7/25/2017,Second Class,AR-10825,Concord,TEC-PH-10002549,1626.192,9,0.2,121.9644,0
CA-2017-112004,9/25/2017,9/28/2017,First Class,AH-10075,Chester,OFF-BI-10003476,8.595,5,0.7,-6.303,0
CA-2017-112004,9/25/2017,9/28/2017,First Class,AH-10075,Chester,OFF-SU-10000157,190.896,2,0.2,-42.9516,0
US-2017-143175,8/3/2017,8/6/2017,Second Class,GA-14515,Los Angeles,OFF-ST-10003123,99.87,3,0,23.9688,0
CA-2015-105844,10/25/2015,10/27/2015,Second Class,JF-15415,Sparks,OFF-AR-10001955,79.36,4,0,23.808,0
CA-2017-118864,6/15/2017,6/19/2017,Second Class,KH-16690,Los Angeles,TEC-PH-10001809,119.96,1,0.2,7.4975,0
CA-2015-119480,1/9/2015,1/13/2015,Standard Class,CC-12685,Henderson,OFF-PA-10000474,106.32,3,0,49.9704,0
CA-2015-119480,1/9/2015,1/13/2015,Standard Class,CC-12685,Henderson,OFF-AP-10001205,163.44,3,0,45.7632,0
CA-2015-119480,1/9/2015,1/13/2015,Standard Class,CC-12685,Henderson,OFF-AR-10004691,42.76,2,0,11.1176,0
CA-2015-119480,1/9/2015,1/13/2015,Standard Class,CC-12685,Henderson,OFF-PA-10004996,51.55,5,0,24.2285,0
US-2015-153374,2/9/2015,2/13/2015,Second Class,JF-15565,Decatur,TEC-AC-10001908,479.952,6,0.2,89.991,0
CA-2016-101980,8/19/2016,8/20/2016,First Class,RP-19390,New York City,OFF-BI-10000666,146.688,6,0.2,55.008,0
CA-2016-101980,8/19/2016,8/20/2016,First Class,RP-19390,New York City,OFF-BI-10004318,276.784,2,0.2,89.9548,0
CA-2016-101980,8/19/2016,8/20/2016,First Class,RP-19390,New York City,OFF-BI-10003429,25.32,5,0.2,9.1785,0
CA-2017-144596,11/6/2017,11/10/2017,Standard Class,CD-11980,New York City,OFF-PA-10003302,318.96,9,0,149.9112,0
CA-2015-124933,12/26/2015,12/30/2015,Second Class,DF-13135,New York City,OFF-PA-10003302,212.64,6,0,99.9408,0
